timestamp,open,high,low,close,volume
2026-08-04 04:00:00-04:00,219.25,223.0,218.7987,222.79,0
2026-08-04 04:01:00-04:00,223.91,224.61,219.29,224.12,0
2026-08-04 04:02:00-04:00,223.49,224.89,223.49,224.89,0
2026-08-04 04:03:00-04:00,223.77,224.94,223.77,224.0,0
2026-08-04 04:04:00-04:00,224.0,224.0,224.0,224.0,0
2026-08-04 04:05:00-04:00,224.1,224.1,219.7,220.33,0
2026-08-04 04:06:00-04:00,222.92,222.92,222.92,222.92,0
2026-08-04 04:07:00-04:00,223.96,223.96,223.96,223.96,0
2026-08-04 04:08:00-04:00,224.11,224.11,224.11,224.11,0
2026-08-04 04:09:00-04:00,224.11,224.11,224.11,224.11,0
2026-08-04 04:10:00-04:00,224.22,224.22,224.22,224.22,0
2026-08-04 04:11:00-04:00,225.0,225.0,224.04,224.46,0
2026-08-04 04:12:00-04:00,224.94,224.94,224.94,224.94,0
2026-08-04 04:13:00-04:00,224.53,224.53,224.03,224.12,0
2026-08-04 04:14:00-04:00,223.8227,223.8227,223.8227,223.8227,0
2026-08-04 04:16:00-04:00,223.06,223.06,223.05,223.05,0
2026-08-04 04:18:00-04:00,223.59,223.8,223.59,223.8,0
2026-08-04 04:20:00-04:00,223.8658,223.8664,223.52,223.52,0
2026-08-04 04:21:00-04:00,223.85,223.98,223.73,223.98,0
2026-08-04 04:22:00-04:00,223.8678,223.8678,223.8678,223.8678,0
2026-08-04 04:23:00-04:00,223.85,223.89,223.85,223.89,0
2026-08-04 04:25:00-04:00,223.37,223.37,223.1403,223.1403,0
2026-08-04 04:26:00-04:00,223.2552,223.2552,223.2552,223.2552,0
2026-08-04 04:28:00-04:00,223.37,223.98,223.13,223.98,0
2026-08-04 04:31:00-04:00,223.125,223.125,223.125,223.125,0
2026-08-04 04:32:00-04:00,223.31,223.31,222.6,222.6,0
2026-08-04 04:34:00-04:00,223.5557,223.5557,223.5557,223.5557,0
2026-08-04 04:35:00-04:00,222.79,222.79,222.79,222.79,0
2026-08-04 04:36:00-04:00,222.79,222.79,222.6,222.6,0
2026-08-04 04:38:00-04:00,222.69,222.69,222.6,222.6,0
2026-08-04 04:39:00-04:00,222.91,223.5,222.91,223.5,0
2026-08-04 04:40:00-04:00,222.6,222.6,222.36,222.49,0
2026-08-04 04:41:00-04:00,222.11,222.11,222.0,222.0,0
2026-08-04 04:42:00-04:00,222.08,222.1052,221.9997,222.0,0
2026-08-04 04:43:00-04:00,222.0958,222.0958,222.0958,222.0958,0
2026-08-04 04:44:00-04:00,222.8823,222.8823,222.8823,222.8823,0
2026-08-04 04:46:00-04:00,222.13,222.13,221.0341,221.0341,0
2026-08-04 04:49:00-04:00,223.0,223.0,223.0,223.0,0
2026-08-04 04:50:00-04:00,222.0,222.0,222.0,222.0,0
2026-08-04 04:51:00-04:00,221.86,221.86,221.86,221.86,0
2026-08-04 04:55:00-04:00,221.9766,221.9766,221.9766,221.9766,0
2026-08-04 04:57:00-04:00,222.75,222.9712,222.75,222.9712,0
2026-08-04 04:59:00-04:00,222.06,222.06,222.06,222.06,0
2026-08-04 05:00:00-04:00,221.869,221.869,221.869,221.869,0
2026-08-04 05:03:00-04:00,222.42,222.5,222.42,222.5,0
2026-08-04 05:04:00-04:00,222.0,222.9558,221.8603,222.92,0
2026-08-04 05:06:00-04:00,222.0,222.0,222.0,222.0,0
2026-08-04 05:07:00-04:00,222.0,222.0,221.6,221.6,0
2026-08-04 05:09:00-04:00,221.64,221.64,221.51,221.51,0
2026-08-04 05:10:00-04:00,222.26,222.26,222.26,222.26,0
2026-08-04 05:13:00-04:00,221.7342,222.19,221.7342,222.19,0
2026-08-04 05:14:00-04:00,221.0541,221.0541,221.0541,221.0541,0
2026-08-04 05:15:00-04:00,223.0,223.0,223.0,223.0,0
2026-08-04 05:16:00-04:00,223.0,223.0,223.0,223.0,0
2026-08-04 05:17:00-04:00,221.4,221.65,221.4,221.65,0
2026-08-04 05:24:00-04:00,221.65,221.65,221.65,221.65,0
2026-08-04 05:26:00-04:00,221.07,221.07,221.07,221.07,0
2026-08-04 05:29:00-04:00,221.9975,221.9975,221.9975,221.9975,0
2026-08-04 05:30:00-04:00,222.9502,222.9502,222.9502,222.9502,0
2026-08-04 05:31:00-04:00,221.88,221.9975,221.88,221.9975,0
2026-08-04 05:35:00-04:00,221.995,221.995,221.995,221.995,0
2026-08-04 05:39:00-04:00,221.9991,221.9991,221.9991,221.9991,0
2026-08-04 05:40:00-04:00,221.9991,222.26,221.87,222.26,0
2026-08-04 05:41:00-04:00,222.2,222.2,222.2,222.2,0
2026-08-04 05:42:00-04:00,221.79,221.79,221.79,221.79,0
2026-08-04 05:45:00-04:00,222.08,222.08,222.0,222.0,0
2026-08-04 05:46:00-04:00,223.0,223.0,223.0,223.0,0
2026-08-04 05:47:00-04:00,221.45,221.45,221.01,221.01,0
2026-08-04 05:48:00-04:00,221.907,221.907,221.44,221.44,0
2026-08-04 05:50:00-04:00,221.01,221.01,221.01,221.01,0
2026-08-04 05:58:00-04:00,222.5,222.5,221.88,221.88,0
2026-08-04 05:59:00-04:00,222.0,222.0,222.0,222.0,0
2026-08-04 06:00:00-04:00,222.0,222.0,222.0,222.0,0
2026-08-04 06:01:00-04:00,222.2,222.2,222.0,222.0,0
2026-08-04 06:02:00-04:00,222.0,222.71,222.0,222.0,0
2026-08-04 06:04:00-04:00,221.67,221.67,221.66,221.66,0
2026-08-04 06:05:00-04:00,222.17,222.5,222.17,222.5,0
2026-08-04 06:06:00-04:00,222.17,222.21,222.17,222.21,0
2026-08-04 06:07:00-04:00,222.17,222.9612,221.75,222.75,0
2026-08-04 06:09:00-04:00,222.75,222.8204,222.75,222.8197,0
2026-08-04 06:11:00-04:00,222.8197,223.0,222.8197,223.0,0
2026-08-04 06:12:00-04:00,222.8226,223.0,222.8,222.8861,0
2026-08-04 06:13:00-04:00,222.83,222.83,222.06,222.06,0
2026-08-04 06:14:00-04:00,222.99,223.0,222.99,223.0,0
2026-08-04 06:15:00-04:00,223.89,224.18,223.47,223.47,0
